"H.伝票番号","H.集計対象営業年月日","H.曜日","H.伝票発行日","H.伝票処理日","H.客数（合計）","H.小計","H.伝票金額","H.総商品数","D.商品カテゴリ1","D.商品カテゴリ2","D.商品","D.価格","D.オーダー日時","D.数量","D.オーダーステータス"
"No:202600100001499","2026/06/01","月","2026/06/01 20:50:30","2026/06/01 21:36:19","1","8330","8330","3","フード","お通し","00000004006:お通し","660","2026/06/01 20:55:35","1","20:配膳済"
"No:202600100001500","2026/06/02","火","2026/06/02 11:34:43","2026/06/02 14:20:07","0","1500","1500","1","ロケットナウ","お弁当","00000003825:ロケットサバの一夜干し弁当","1500","2026/06/02 11:34:43","1","20:配膳済"
"No:202600100001501","2026/06/02","火","2026/06/02 11:39:23","2026/06/02 11:47:25","1","0","0","0","ランチ","ランチ","00000004027:とり天定食","0","2026/06/02 11:44:24","0","30:キャンセル済"
"No:202600100001502","2026/06/02","火","2026/06/02 11:44:39","2026/06/02 11:47:25","1","0","0","0","","","","0"," ","1",""
"No:202600100001503","2026/06/02","火","2026/06/02 11:39:23","2026/06/02 12:05:35","2","1100","1000","1","ランチ","ランチ","00000004027:とり天定食","1100","2026/06/02 11:44:24","1","20:配膳済"
"No:202600100001504","2026/06/02","火","2026/06/02 11:48:20","2026/06/02 11:48:40","1","0","0","0","","","","0"," ","1",""
"No:202600100001505","2026/06/02","火","2026/06/02 11:48:31","2026/06/02 11:48:40","0","0","0","0","ランチ","ランチ","00000004031:とんかつ定食","0","2026/06/02 11:48:31","0","30:キャンセル済"
"No:202600100001506","2026/06/02","火","2026/06/02 11:48:20","2026/06/02 12:19:15","1","1800","1800","1","ランチ","ランチ","00000004031:とんかつ定食","1800","2026/06/02 11:48:31","1","20:配膳済"
"No:202600100001507","2026/06/02","火","2026/06/02 12:04:14","2026/06/02 12:26:20","1","1200","1200","1","ランチ","ランチ","00000004028:しょうが焼き定食","1200","2026/06/02 12:09:05","1","20:配膳済"
"No:202600100001508","2026/06/02","火","2026/06/02 12:05:04","2026/06/02 12:28:22","2","2600","2600","2","ランチ","ランチ","00000004034:穴子天丼定食","1500","2026/06/02 12:05:04","1","20:配膳済"
"No:202600100001508","2026/06/02","火","2026/06/02 12:05:04","2026/06/02 12:28:22","2","2600","2600","2","ランチ","ランチ","00000004027:とり天定食","1100","2026/06/02 12:05:04","1","20:配膳済"
"No:202600100001509","2026/06/02","火","2026/06/02 12:08:51","2026/06/02 14:20:15","0","1200","1200","1","ロケットナウ","お弁当","00000003686:ロケット生姜焼き弁当","1200","2026/06/02 12:08:51","1","20:配膳済"
"No:202600100001510","2026/06/02","火","2026/06/02 12:14:12","2026/06/02 12:41:47","2","2400","2300","2","ランチ","ランチ","00000003135:チキン南蛮定食","1200","2026/06/02 12:14:12","1","20:配膳済"
"No:202600100001510","2026/06/02","火","2026/06/02 12:14:12","2026/06/02 12:41:47","2","2400","2300","2","ランチ","ランチ","00000001786:サバ定食","1200","2026/06/02 12:14:12","1","20:配膳済"
"No:202600100001511","2026/06/02","火","2026/06/02 12:17:23","2026/06/02 12:37:43","1","1100","1000","1","ランチ","ランチ","00000004027:とり天定食","1100","2026/06/02 12:17:23","1","20:配膳済"
"No:202600100001512","2026/06/02","火","2026/06/02 12:18:01","2026/06/02 12:31:09","1","1200","1200","1","ランチ","ランチ","00000003135:チキン南蛮定食","1200","2026/06/02 12:18:01","1","20:配膳済"
"No:202600100001513","2026/06/02","火","2026/06/02 12:23:25","2026/06/02 13:02:29","4","3400","3100","4","ランチ","ランチ","00000004027:とり天定食","1100","2026/06/02 12:23:25","1","20:配膳済"
"No:202600100001513","2026/06/02","火","2026/06/02 12:23:25","2026/06/02 13:02:29","4","3400","3100","4","ランチ","ランチ","00000003135:チキン南蛮定食","1200","2026/06/02 12:23:25","1","20:配膳済"
"No:202600100001513","2026/06/02","火","2026/06/02 12:23:25","2026/06/02 13:02:29","4","3400","3100","4","ランチ","ランチ","00000004027:とり天定食","1100","2026/06/02 12:23:25","1","20:配膳済"
"No:202600100001513","2026/06/02","火","2026/06/02 12:23:25","2026/06/02 13:02:29","4","3400","3100","4","ランチ","ランチ","00000003226:ポイントカードうな重梅","0","2026/06/02 12:23:52","1","20:配膳済"
"No:202600100001514","2026/06/02","火","2026/06/02 12:29:59","2026/06/02 13:23:23","2","2300","2100","2","ランチ","ランチ","00000004027:とり天定食","1100","2026/06/02 12:29:59","1","20:配膳済"
"No:202600100001514","2026/06/02","火","2026/06/02 12:29:59","2026/06/02 13:23:23","2","2300","2100","2","ランチ","ランチ","00000003135:チキン南蛮定食","1200","2026/06/02 12:29:59","1","20:配膳済"
"No:202600100001515","2026/06/02","火","2026/06/02 12:30:23","2026/06/02 13:14:37","4","4800","4500","4","ランチ","ランチ","00000003135:チキン南蛮定食","1200","2026/06/02 12:30:23","1","20:配膳済"
"No:202600100001515","2026/06/02","火","2026/06/02 12:30:23","2026/06/02 13:14:37","4","4800","4500","4","ランチ","ランチ","00000003135:チキン南蛮定食","1200","2026/06/02 12:30:23","1","20:配膳済"
"No:202600100001515","2026/06/02","火","2026/06/02 12:30:23","2026/06/02 13:14:37","4","4800","4500","4","ランチ","ランチ","00000003135:チキン南蛮定食","1200","2026/06/02 12:30:23","1","20:配膳済"
"No:202600100001515","2026/06/02","火","2026/06/02 12:30:23","2026/06/02 13:14:37","4","4800","4500","4","ランチ","ランチ","00000004028:しょうが焼き定食","1200","2026/06/02 12:30:23","1","20:配膳済"
"No:202600100001516","2026/06/02","火","2026/06/02 12:30:54","2026/06/02 13:03:49","1","1200","1200","1","ランチ","ランチ","00000004028:しょうが焼き定食","1200","2026/06/02 12:32:14","1","20:配膳済"
"No:202600100001517","2026/06/02","火","2026/06/02 12:34:49","2026/06/02 13:11:27","1","1200","1100","1","ランチ","ランチ","00000003135:チキン南蛮定食","1200","2026/06/02 12:34:49","1","20:配膳済"
"No:202600100001518","2026/06/02","火","2026/06/02 12:42:42","2026/06/02 13:11:12","4","4600","4600","4","ランチ","ランチ","00000004027:とり天定食","1100","2026/06/02 12:42:42","1","20:配膳済"
"No:202600100001518","2026/06/02","火","2026/06/02 12:42:42","2026/06/02 13:11:12","4","4600","4600","4","ランチ","ランチ","00000003135:チキン南蛮定食","1200","2026/06/02 12:42:42","1","20:配膳済"
"No:202600100001518","2026/06/02","火","2026/06/02 12:42:42","2026/06/02 13:11:12","4","4600","4600","4","ランチ","ランチ","00000004027:とり天定食","1100","2026/06/02 12:42:42","1","20:配膳済"
"No:202600100001518","2026/06/02","火","2026/06/02 12:42:42","2026/06/02 13:11:12","4","4600","4600","4","ランチ","ランチ","00000004028:しょうが焼き定食","1200","2026/06/02 12:42:42","1","20:配膳済"
"No:202600100001519","2026/06/02","火","2026/06/02 12:43:02","2026/06/02 13:09:32","1","1200","1200","1","ランチ","ランチ","00000003135:チキン南蛮定食","1200","2026/06/02 12:43:02","1","20:配膳済"
"No:202600100001520","2026/06/02","火","2026/06/02 12:56:20","2026/06/02 13:12:02","1","1500","1500","1","ランチ","ランチ","00000004034:穴子天丼定食","1500","2026/06/02 12:56:20","1","20:配膳済"
"No:202600100001521","2026/06/02","火","2026/06/02 12:58:53","2026/06/02 13:38:59","2","8400","8400","2","フード","鰻料理","00000002555:うな重 梅","4200","2026/06/02 12:58:53","1","20:配膳済"
"No:202600100001521","2026/06/02","火","2026/06/02 12:58:53","2026/06/02 13:38:59","2","8400","8400","2","フード","鰻料理","00000002555:うな重 梅","4200","2026/06/02 12:58:53","1","20:配膳済"
"No:202600100001522","2026/06/02","火","2026/06/02 13:15:09","2026/06/02 13:43:21","1","1680","1680","3","ランチ","ランチ","00000001786:サバ定食","1200","2026/06/02 13:15:09","1","20:配膳済"
"No:202600100001522","2026/06/02","火","2026/06/02 13:15:09","2026/06/02 13:43:21","1","1680","1680","3","ランチ","サイドメニュー","00000004042:納豆","150","2026/06/02 13:15:09","1","20:配膳済"
"No:202600100001522","2026/06/02","火","2026/06/02 13:15:09","2026/06/02 13:43:21","1","1680","1680","3","ランチ","サイドメニュー","00000004044:サラダ","330","2026/06/02 13:15:09","1","20:配膳済"
"No:202600100001523","2026/06/02","火","2026/06/02 13:40:00","2026/06/02 14:20:26","0","9400","9400","3","ロケットナウ","鰻料理","00000003689:ロケットうな重梅","4200","2026/06/02 13:40:00","1","20:配膳済"
"No:202600100001523","2026/06/02","火","2026/06/02 13:40:00","2026/06/02 14:20:26","0","9400","9400","3","ロケットナウ","一品料理","00000003710:ロケットトマト玉ねぎ","1000","2026/06/02 13:40:00","1","20:配膳済"
"No:202600100001523","2026/06/02","火","2026/06/02 13:40:00","2026/06/02 14:20:26","0","9400","9400","3","ロケットナウ","鰻料理","00000003689:ロケットうな重梅","4200","2026/06/02 13:40:08","1","20:配膳済"
"No:202600100001524","2026/06/02","火","2026/06/02 16:58:37","2026/06/02 16:59:02","0","1650","1650","2","ウーバーイーツ","鰻料理","00000004090:uber肝焼き","750","2026/06/02 16:58:37","1","20:配膳済"
"No:202600100001524","2026/06/02","火","2026/06/02 16:58:37","2026/06/02 16:59:02","0","1650","1650","2","ウーバーイーツ","鰻料理","00000004095:鰻のヒレ唐揚げ","900","2026/06/02 16:58:37","1","20:配膳済"
"No:202600100001525","2026/06/02","火","2026/06/02 17:14:18","2026/06/02 21:10:10","0","5300","5300","2","ウーバーイーツ","鰻料理","00000004086:uberうな重梅","4400","2026/06/02 17:14:18","1","20:配膳済"
"No:202600100001525","2026/06/02","火","2026/06/02 17:14:18","2026/06/02 21:10:10","0","5300","5300","2","ウーバーイーツ","一品料理","00000004110:uberおしんこの盛合せ","900","2026/06/02 17:14:18","1","20:配膳済"
"No:202600100001526","2026/06/02","火","2026/06/02 18:02:02","2026/06/02 20:08:33","3","25010","25010","18","フード","お通し","00000004006:お通し","660","2026/06/02 18:02:02","1","20:配膳済"
"No:202600100001526","2026/06/02","火","2026/06/02 18:02:02","2026/06/02 20:08:33","3","25010","25010","18","フード","お通し","00000004006:お通し","660","2026/06/02 18:02:02","1","20:配膳済"
"No:202600100001526","2026/06/02","火","2026/06/02 18:02:02","2026/06/02 20:08:33","3","25010","25010","18","フード","お通し","00000004006:お通し","660","2026/06/02 18:02:02","1","20:配膳済"
"No:202600100001526","2026/06/02","火","2026/06/02 18:02:02","2026/06/02 20:08:33","3","25010","25010","18","フード","ふぐ料理","00000000092:ふぐ刺し","6600","2026/06/02 18:04:21","1","20:配膳済"
"No:202600100001526","2026/06/02","火","2026/06/02 18:02:02","2026/06/02 20:08:33","3","25010","25010","18","フード","鰻料理","00000000051:うなぎ蒲焼","6000","2026/06/02 18:04:21","1","20:配膳済"
"No:202600100001526","2026/06/02","火","2026/06/02 18:02:02","2026/06/02 20:08:33","3","25010","25010","18","フード","おすすめ","00000003771:ハラミ焼き","1500","2026/06/02 18:04:21","1","20:配膳済"
"No:202600100001526","2026/06/02","火","2026/06/02 18:02:02","2026/06/02 20:08:33","3","25010","25010","18","フード","一品料理","00000000135:お新香盛","770","2026/06/02 18:04:21","1","20:配膳済"
"No:202600100001526","2026/06/02","火","2026/06/02 18:02:02","2026/06/02 20:08:33","3","25010","25010","18","ドリンク","サワー","00000003239:コーン茶ハイ","660","2026/06/02 18:14:00","1","20:配膳済"
"No:202600100001526","2026/06/02","火","2026/06/02 18:02:02","2026/06/02 20:08:33","3","25010","25010","18","ドリンク","サワー","00000003230:自家製レモンサワー","900","2026/06/02 18:32:43","1","20:配膳済"
"No:202600100001526","2026/06/02","火","2026/06/02 18:02:02","2026/06/02 20:08:33","3","25010","25010","18","ドリンク","サワー","00000000277:緑茶ハイ","660","2026/06/02 18:32:43","1","20:配膳済"
"No:202600100001526","2026/06/02","火","2026/06/02 18:02:02","2026/06/02 20:08:33","3","25010","25010","18","ドリンク","ボトル","00000001162:ボトルセット","660","2026/06/02 18:55:50","1","20:配膳済"
"No:202600100001526","2026/06/02","火","2026/06/02 18:02:02","2026/06/02 20:08:33","3","25010","25010","18","ドリンク","ボトル","00000001162:ボトルセット","660","2026/06/02 18:55:50","1","20:配膳済"
"No:202600100001526","2026/06/02","火","2026/06/02 18:02:02","2026/06/02 20:08:33","3","25010","25010","18","ドリンク","ボトル","00000001162:ボトルセット","660","2026/06/02 18:55:50","1","20:配膳済"
"No:202600100001526","2026/06/02","火","2026/06/02 18:02:02","2026/06/02 20:08:33","3","25010","25010","18","ドリンク","ボトル","00000001162:ボトルセット","660","2026/06/02 18:55:50","1","20:配膳済"
"No:202600100001526","2026/06/02","火","2026/06/02 18:02:02","2026/06/02 20:08:33","3","25010","25010","18","フード","おすすめ","00000003771:ハラミ焼き","1500","2026/06/02 18:58:55","1","20:配膳済"
"No:202600100001526","2026/06/02","火","2026/06/02 18:02:02","2026/06/02 20:08:33","3","25010","25010","18","フード","鰻料理","00000002558:肝焼き","600","2026/06/02 20:02:08","1","20:配膳済"
"No:202600100001526","2026/06/02","火","2026/06/02 18:02:02","2026/06/02 20:08:33","3","25010","25010","18","フード","鰻料理","00000002558:肝焼き","600","2026/06/02 20:02:08","1","20:配膳済"
"No:202600100001526","2026/06/02","火","2026/06/02 18:02:02","2026/06/02 20:08:33","3","25010","25010","18","フード","鰻料理","00000002558:肝焼き","600","2026/06/02 20:02:08","1","20:配膳済"
"No:202600100001527","2026/06/02","火","2026/06/02 18:30:52","2026/06/02 21:17:41","8","88310","88310","33","コース","コース","00000000186:麻布しきコース","8800","2026/06/02 18:30:52","1","20:配膳済"
"No:202600100001527","2026/06/02","火","2026/06/02 18:30:52","2026/06/02 21:17:41","8","88310","88310","33","コース","コース","00000000186:麻布しきコース","8800","2026/06/02 18:30:52","1","20:配膳済"
"No:202600100001527","2026/06/02","火","2026/06/02 18:30:52","2026/06/02 21:17:41","8","88310","88310","33","コース","コース","00000000186:麻布しきコース","8800","2026/06/02 18:30:52","1","20:配膳済"
"No:202600100001527","2026/06/02","火","2026/06/02 18:30:52","2026/06/02 21:17:41","8","88310","88310","33","コース","コース","00000000186:麻布しきコース","8800","2026/06/02 18:30:52","1","20:配膳済"
"No:202600100001527","2026/06/02","火","2026/06/02 18:30:52","2026/06/02 21:17:41","8","88310","88310","33","コース","コース","00000000186:麻布しきコース","8800","2026/06/02 18:30:52","1","20:配膳済"
"No:202600100001527","2026/06/02","火","2026/06/02 18:30:52","2026/06/02 21:17:41","8","88310","88310","33","コース","コース","00000000186:麻布しきコース","8800","2026/06/02 18:30:52","1","20:配膳済"
"No:202600100001527","2026/06/02","火","2026/06/02 18:30:52","2026/06/02 21:17:41","8","88310","88310","33","コース","コース","00000000186:麻布しきコース","8800","2026/06/02 18:30:52","1","20:配膳済"
"No:202600100001527","2026/06/02","火","2026/06/02 18:30:52","2026/06/02 21:17:41","8","88310","88310","33","コース","コース","00000000186:麻布しきコース","8800","2026/06/02 18:30:52","1","20:配膳済"
"No:202600100001527","2026/06/02","火","2026/06/02 18:30:52","2026/06/02 21:17:41","8","88310","88310","33","ドリンク","ソフトドリンク","00000000045:ウーロン茶","550","2026/06/02 19:31:56","1","20:配膳済"
"No:202600100001527","2026/06/02","火","2026/06/02 18:30:52","2026/06/02 21:17:41","8","88310","88310","33","ドリンク","ソフトドリンク","00000000045:ウーロン茶","550","2026/06/02 19:31:56","1","20:配膳済"
"No:202600100001527","2026/06/02","火","2026/06/02 18:30:52","2026/06/02 21:17:41","8","88310","88310","33","ドリンク","サワー","00000003230:自家製レモンサワー","900","2026/06/02 19:31:56","1","20:配膳済"
"No:202600100001527","2026/06/02","火","2026/06/02 18:30:52","2026/06/02 21:17:41","8","88310","88310","33","ドリンク","サワー","00000003230:自家製レモンサワー","900","2026/06/02 19:31:56","1","20:配膳済"
"No:202600100001527","2026/06/02","火","2026/06/02 18:30:52","2026/06/02 21:17:41","8","88310","88310","33","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","770","2026/06/02 19:31:56","1","20:配膳済"
"No:202600100001527","2026/06/02","火","2026/06/02 18:30:52","2026/06/02 21:17:41","8","88310","88310","33","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","770","2026/06/02 19:31:56","1","20:配膳済"
