H.伝票番号,H.曜日,H.伝票発行日,H.テーブル番号,H.客数（合計）,H.小計,D.オーダー番号,D.商品カテゴリ1,D.商品カテゴリ2,D.帳票集計対象商品,D.商品,D.価格,D.数量,D.オーダー担当者,D.オーダー日時,D.オーダーキャンセル担当者,D.オーダーキャンセル日時,D.オーダーステータス
No:202500100002787,水,2025/08/20 19:29:12,000000004:T4,3,12900,15,ドリンク,ジンソーダ,Yes,00000000110:翠ジンソーダ,450,1,0102:店長,2025/08/20 20:18:55,, ,20:配膳済
No:202500100002787,水,2025/08/20 19:29:12,000000004:T4,3,12900,16,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0101:オーナー,2025/08/20 20:53:18,, ,20:配膳済
No:202500100002787,水,2025/08/20 19:29:12,000000004:T4,3,12900,17,ドリンク,お茶割,Yes,00000000122:ジャスミンハイ,430,1,0101:オーナー,2025/08/20 21:06:16,, ,20:配膳済
No:202500100002787,水,2025/08/20 19:29:12,000000004:T4,3,12900,18,ドリンク,ハイボール,Yes,00000000103:ジムビームハイボール,480,1,0101:オーナー,2025/08/20 21:06:16,, ,20:配膳済
No:202500100002787,水,2025/08/20 19:29:12,000000004:T4,3,12900,19,フード,逸品料理,Yes,00000000209:ネギ塩牛タン,1080,1,0101:オーナー,2025/08/20 21:13:55,, ,20:配膳済
No:202500100002787,水,2025/08/20 19:29:12,000000004:T4,3,12900,20,フード,おつまみ,Yes,00000000031:ｱﾎﾞｶﾄﾞ漬鮪のぶつ切り,680,1,0101:オーナー,2025/08/20 21:13:55,, ,20:配膳済
No:202500100002787,水,2025/08/20 19:29:12,000000004:T4,3,12900,21,ドリンク,ジンソーダ,Yes,00000000110:翠ジンソーダ,450,1,0102:店長,2025/08/20 21:57:10,, ,20:配膳済
No:202500100002787,水,2025/08/20 19:29:12,000000004:T4,3,12900,22,ドリンク,お茶割,Yes,00000000122:ジャスミンハイ,430,1,0102:店長,2025/08/20 21:57:10,, ,20:配膳済
No:202500100002787,水,2025/08/20 19:29:12,000000004:T4,3,12900,23,ドリンク,お茶割,Yes,00000000121:緑茶ハイ,430,1,0102:店長,2025/08/20 21:57:10,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,1,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0102:店長,2025/08/20 19:46:23,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,2,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0102:店長,2025/08/20 19:46:23,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,3,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0102:店長,2025/08/20 19:46:23,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,4,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0102:店長,2025/08/20 19:46:23,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,5,ドリンク,ソフトドリンク,Yes,00000000161:黒烏龍茶アイス,350,1,0102:店長,2025/08/20 19:46:23,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,6,ドリンク,ソフトドリンク,Yes,00000000161:黒烏龍茶アイス,350,1,0102:店長,2025/08/20 19:46:23,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,7,ドリンク,サワー,Yes,00000000116:梅干しサワー,450,1,0102:店長,2025/08/20 19:46:23,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,8,フード,お通し,Yes,00000000362:お通し,380,1,0102:店長,2025/08/20 19:46:23,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,9,フード,お通し,Yes,00000000362:お通し,380,1,0102:店長,2025/08/20 19:46:23,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,10,フード,お通し,Yes,00000000362:お通し,380,1,0102:店長,2025/08/20 19:46:23,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,11,フード,お通し,Yes,00000000362:お通し,380,1,0102:店長,2025/08/20 19:46:23,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,12,フード,お通し,Yes,00000000362:お通し,380,1,0102:店長,2025/08/20 19:46:23,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,13,フード,お通し,Yes,00000000362:お通し,380,1,0102:店長,2025/08/20 19:46:23,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,14,フード,お通し,Yes,00000000362:お通し,380,1,0102:店長,2025/08/20 19:46:23,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,15,フード,お通し,Yes,00000000362:お通し,380,1,0102:店長,2025/08/20 19:46:23,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,16,フード,お通し,Yes,00000000362:お通し,380,1,0102:店長,2025/08/20 19:46:23,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,17,フード,サラダ,Yes,00000000363:エビマヨ,880,1,0102:店長,2025/08/20 19:46:23,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,18,フード,サラダ,Yes,00000000428:パリパリチーズ,600,1,0102:店長,2025/08/20 19:46:23,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,19,フード,サラダ,Yes,00000000429:ホタテといくらのカルパッチョ,1000,1,0102:店長,2025/08/20 19:46:23,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,20,フード,逸品料理,Yes,00000000421:ソーセージ盛り合わせ,680,1,0102:店長,2025/08/20 19:46:23,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,21,フード,サラダ,Yes,00000000224:しらすのパスタ,1280,1,0102:店長,2025/08/20 19:46:23,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,22,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0102:店長,2025/08/20 19:50:06,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,23,フード,サラダ,Yes,00000000460:タコとトマトの大葉マリネ,890,1,0102:店長,2025/08/20 19:50:27,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,24,フード,サラダ,Yes,00000000462:砂肝と胡瓜の和物,590,1,0102:店長,2025/08/20 19:50:27,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,25,フード,サラダ,Yes,00000000460:タコとトマトの大葉マリネ,0,0,0101:オーナー,2025/08/20 19:56:37,0101:オーナー,2025/08/20 19:57:51,30:キャンセル済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,26,ドリンク,ハイボール,Yes,00000000102:メガ角ハイボール,960,1,0102:店長,2025/08/20 20:06:04,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,27,ドリンク,ハイボール,Yes,00000000102:メガ角ハイボール,960,1,0102:店長,2025/08/20 20:06:04,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,28,ドリンク,ハイボール,Yes,00000000102:メガ角ハイボール,0,0,0102:店長,2025/08/20 20:06:04,0102:店長,2025/08/20 20:47:37,30:キャンセル済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,29,ドリンク,サワー,Yes,00000000119:すりおろしりんごサワー,450,1,0102:店長,2025/08/20 20:06:04,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,30,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0102:店長,2025/08/20 20:06:12,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,31,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0102:店長,2025/08/20 20:06:12,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,32,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0102:店長,2025/08/20 20:08:38,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,33,フード,サラダ,Yes,00000000224:しらすのパスタ,1280,1,0102:店長,2025/08/20 20:09:41,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,34,フード,サラダ,Yes,00000000226:季節果物とズラータチーズのカプレーゼ,1080,1,0102:店長,2025/08/20 20:09:41,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,35,フード,サラダ,Yes,00000000226:季節果物とズラータチーズのカプレーゼ,1080,1,0102:店長,2025/08/20 20:09:41,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,36,フード,逸品料理,Yes,00000000210:肉野菜炒め,780,1,0102:店長,2025/08/20 20:21:15,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,37,フード,おつまみ,Yes,00000000031:ｱﾎﾞｶﾄﾞ漬鮪のぶつ切り,680,1,0102:店長,2025/08/20 20:21:15,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,38,フード,焼き物,Yes,00000000194:イカの一夜干し,680,1,0102:店長,2025/08/20 20:21:15,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,39,ドリンク,ハイボール,Yes,00000000102:メガ角ハイボール,0,0,0102:店長,2025/08/20 20:22:15,0102:店長,2025/08/20 20:47:37,30:キャンセル済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,40,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0101:オーナー,2025/08/20 20:32:41,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,41,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0101:オーナー,2025/08/20 20:32:41,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,42,ドリンク,ソフトドリンク,Yes,00000000161:黒烏龍茶アイス,350,1,0101:オーナー,2025/08/20 20:32:41,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,43,ドリンク,ハイボール,Yes,00000000101:角ハイボール,520,1,0101:オーナー,2025/08/20 20:37:58,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,44,ドリンク,ハイボール,Yes,00000000101:角ハイボール,520,1,0101:オーナー,2025/08/20 20:37:58,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,45,ドリンク,ハイボール,Yes,00000000102:メガ角ハイボール,0,0,0101:オーナー,2025/08/20 20:40:18,0102:店長,2025/08/20 20:47:37,30:キャンセル済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,46,フード,逸品料理,Yes,00000000211:明太だし巻き卵,680,1,0102:店長,2025/08/20 20:46:48,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,47,フード,焼き物,Yes,00000000048:エイヒレ炙り,530,1,0102:店長,2025/08/20 20:46:48,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,48,ドリンク,ハイボール,Yes,00000000101:角ハイボール,520,1,0102:店長,2025/08/20 20:47:37,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,49,ドリンク,ハイボール,Yes,00000000101:角ハイボール,520,1,0102:店長,2025/08/20 20:47:37,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,50,ドリンク,ハイボール,Yes,00000000101:角ハイボール,520,1,0102:店長,2025/08/20 20:47:37,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,51,ドリンク,ハイボール,Yes,00000000101:角ハイボール,520,1,0102:店長,2025/08/20 20:47:42,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,52,ドリンク,ソフトドリンク,Yes,00000000167:ジンジャーエール,350,1,0101:オーナー,2025/08/20 21:01:25,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,53,ドリンク,ハイボール,Yes,00000000101:角ハイボール,520,1,0102:店長,2025/08/20 21:13:34,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,54,ドリンク,ハイボール,Yes,00000000101:角ハイボール,520,1,0102:店長,2025/08/20 21:13:34,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,55,ドリンク,ハイボール,Yes,00000000101:角ハイボール,520,1,0102:店長,2025/08/20 21:13:34,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,56,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0102:店長,2025/08/20 21:13:34,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,57,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0102:店長,2025/08/20 21:13:34,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,58,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0102:店長,2025/08/20 21:13:34,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,59,ドリンク,サワー,Yes,00000000118:すりおろし白桃サワー,450,1,0102:店長,2025/08/20 21:13:34,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,60,ドリンク,ハイボール,Yes,00000000102:メガ角ハイボール,960,1,0102:店長,2025/08/20 21:13:34,, ,20:配膳済
No:202500100002788,水,2025/08/20 19:46:23,000000007:T7,9,35783,61,ドリンク,梅酒,Yes,00000000131:すっきり梅酒,450,1,0102:店長,2025/08/20 21:13:34,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,1,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/20 20:02:30,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,2,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/20 20:02:30,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,3,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/20 20:02:30,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,4,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/20 20:02:30,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,5,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/20 20:02:30,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,6,コース,コース,Yes,00000000354:2h飲み放題,2000,1,0101:オーナー,2025/08/20 20:03:15,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,7,コース,コース,Yes,00000000354:2h飲み放題,2000,1,0101:オーナー,2025/08/20 20:03:15,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,8,コース,コース,Yes,00000000354:2h飲み放題,2000,1,0101:オーナー,2025/08/20 20:03:15,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,9,コース,コース,Yes,00000000354:2h飲み放題,2000,1,0101:オーナー,2025/08/20 20:03:15,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,10,コース,コース,Yes,00000000354:2h飲み放題,2000,1,0101:オーナー,2025/08/20 20:03:15,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,11,フード,逸品料理,Yes,00000000206:とんぺい焼き,780,1,0101:オーナー,2025/08/20 20:05:22,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,12,フード,逸品料理,Yes,00000000211:明太だし巻き卵,680,1,0101:オーナー,2025/08/20 20:05:22,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,13,フード,逸品料理,Yes,00000000421:ソーセージ盛り合わせ,680,1,0101:オーナー,2025/08/20 20:05:22,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,14,フード,刺身,Yes,00000000190:お任せ5点盛り合わせ,1780,1,0101:オーナー,2025/08/20 20:05:22,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,15,フード,刺身,Yes,00000000436:桜ユッケ,780,1,0101:オーナー,2025/08/20 20:05:22,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,16,フード,焼き物,Yes,00000000048:エイヒレ炙り,530,1,0101:オーナー,2025/08/20 20:05:22,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,17,フード,逸品料理,Yes,00000000205:手作りジャンボ餃子,380,1,0101:オーナー,2025/08/20 20:05:22,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,18,フード,逸品料理,Yes,00000000205:手作りジャンボ餃子,380,1,0101:オーナー,2025/08/20 20:05:22,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,19,フード,逸品料理,Yes,00000000211:明太だし巻き卵,680,1,0101:オーナー,2025/08/20 20:47:17,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,20,フード,焼き物,Yes,00000000194:イカの一夜干し,680,1,0101:オーナー,2025/08/20 20:47:17,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,21,フード,焼き物,Yes,00000000192:焼鳥七点盛り合わせ,950,1,0101:オーナー,2025/08/20 20:47:17,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,22,フード,おつまみ,Yes,00000000031:ｱﾎﾞｶﾄﾞ漬鮪のぶつ切り,680,1,0102:店長,2025/08/20 21:17:21,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,23,フード,おつまみ,Yes,00000000023:梅水晶,450,1,0102:店長,2025/08/20 21:17:21,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,24,フード,おつまみ,Yes,00000000028:アボカド刺し,420,1,0102:店長,2025/08/20 21:28:16,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,25,フード,食事,Yes,00000000069:お茶漬け(鮭),530,1,0102:店長,2025/08/20 21:28:16,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,26,フード,サラダ,Yes,00000000363:エビマヨ,880,1,0102:店長,2025/08/20 21:46:22,, ,20:配膳済
No:202500100002789,水,2025/08/20 20:02:30,000000011:T11,5,26224,27,フード,逸品料理,Yes,00000000422:シユマイ,680,1,0102:店長,2025/08/20 21:46:22,, ,20:配膳済
No:202500100002790,水,2025/08/20 20:26:54,000000009:T9,2,9600,1,コース,コース,Yes,00000000410:4800コース,4800,1,0101:オーナー,2025/08/20 20:26:54,, ,20:配膳済
No:202500100002790,水,2025/08/20 20:26:54,000000009:T9,2,9600,2,コース,コース,Yes,00000000410:4800コース,4800,1,0101:オーナー,2025/08/20 20:26:54,, ,20:配膳済
No:202500100002791,水,2025/08/20 21:31:07,000000003:T3,2,2352,1,フード,お通し,Yes,00000000362:お通し,380,1,0102:店長,2025/08/20 21:31:07,, ,20:配膳済
No:202500100002791,水,2025/08/20 21:31:07,000000003:T3,2,2352,2,フード,お通し,Yes,00000000362:お通し,380,1,0102:店長,2025/08/20 21:31:07,, ,20:配膳済
No:202500100002791,水,2025/08/20 21:31:07,000000003:T3,2,2352,3,ドリンク,ジンソーダ,Yes,00000000110:翠ジンソーダ,450,1,0102:店長,2025/08/20 21:32:07,, ,20:配膳済
No:202500100002791,水,2025/08/20 21:31:07,000000003:T3,2,2352,4,ドリンク,梅酒,Yes,00000000130:南高梅酒,450,1,0102:店長,2025/08/20 21:32:07,, ,20:配膳済
No:202500100002791,水,2025/08/20 21:31:07,000000003:T3,2,2352,5,フード,おつまみ,Yes,00000000218:長芋ワサビ漬け,560,1,0102:店長,2025/08/20 21:33:11,, ,20:配膳済
No:202500100002792,水,2025/08/20 22:02:37,000000002:T2,3,5536,1,フード,お通し,Yes,00000000362:お通し,380,1,0102:店長,2025/08/20 22:02:37,, ,20:配膳済
